id	language_name	language_latitude	language_longitude	language_macroarea	language_family	GB020_ARTDef	GB021_ARTIndef	GB022_ARTPre	GB023_ARTPost	GB024_NUMOrder	GB025_DEMOrder	GB026_ADJDiscont	GB027_ComitConjDifferent	GB028_Clusivity	GB030_PRO3PGender	GB031_PRODualAug	GB035_DEMDistContrast	GB036_DEMElevation	GB037_DEMVisNonvis	GB038_DEMClassifier	GB039_NounNUMAllomorph	GB041_NUMSupplNoun	GB042_SingularNoun	GB043_DualBound	GB044_PluralBound	GB046_AssocPlural	GB047_NMZActionState	GB048_NMZAgent	GB049_NMZObject	GB051_GenderSex	GB052_GenderShape	GB053_GenderAnimacy	GB054_GenderPlants	GB057_NUMClassif	GB058_POSSClassifier	GB059_POSSAlienability	GB065_POSSPosdPosrOrder	GB068_PredAdjLikeV	GB069_AttrAdjLikeV	GB070_CoreCaseNoun	GB071_CoreCasePRO	GB072_ObliqueCaseNoun	GB073_ObliqueCasePRO	GB074_Prepositions	GB075_Postpositions	GB079_VPrefixing	GB080_VSuffixing	GB081_VInfix	GB082_PresentBoundV	GB083_PastBoundV	GB084_FutureBoundV	GB086_AspectBoundV	GB089_S-ArgSfxV	GB090_S-ArgPfxV	GB091_A-ArgSfxV	GB092_A-ArgPfxV	GB093_P-ArgSfxV	GB094_P-ArgPfxV	GB095_CaseSplitTAM	GB096_CaseSplitVerbClass	GB098_CaseSplitPerson	GB099_VSupplPerson	GB103_BenefApplBoundV	GB104_AppInstrBoundV	GB105_CaseRecipientObj	GB107_NEGBoundV	GB108_DirLocBoundV	GB109_VSupplNUM	GB110_VSupplTA	GB111_VerbClass	GB113_TransitivizingBound	GB114_ReflBoundV	GB115_RecipBoundV	GB116_VClassifiers	GB117_CopulaPredNom	GB118_SerialV	GB119_MoodAUX	GB120_AspectAUX	GB121_AUXTense	GB122_VCompounding	GB123_LightVerb	GB124_NounIncorpIntrans	GB126_ExistentialV	GB127_PostureVerbs	GB129_FewVerbs	GB130_OrderSVIntrans	GB131_TransVInitOrder	GB132_TransVMedOrder	GB133_TransVFinalOrder	GB134_MainSubSameOrder	GB135_SUBClauseInOPosition	GB136_WordOrderFixed	GB137_NEGFinal	GB138_NEGInitial	GB139_NEGProhibitive	GB140_SameNEGLocExistNom	GB146_VControl	GB147_PassiveBoundV	GB148_AntipassiveBoundV	GB149_InverseBoundV	GB150_ClauseChain	GB151_SwitchReference	GB152_SimulSeqBound	GB155_CAUSBound	GB156_CAUSSay	GB158_RedupV	GB159_RedupNoun	GB160_RedupOther	GB165_TrialBound	GB166_PaucalBound	GB167_PROLogophore	GB170_ADJGender	GB171_DEMGender	GB172_ARTGender	GB177_AnimacyBoundV	GB184_AdjNUM	GB185_DEMNum	GB186_ARTNum	GB187_DIMBound	GB188_AUGBound	GB192_GenderPhono	GB193_OrderADJ	GB196_PRO2PMascFem	GB197_PRO1PMascFem	GB198_NUMGender	GB203_QUANTOrder	GB204_QUANTUniversal	GB250_PredPOSSHabeo	GB252_PredPOSSLoc	GB253_PredPOSSDat	GB254_PredPOSSAdnom	GB256_PredPOSSComitative	GB257_QIntonation	GB260_QWordOrder	GB262_QPartInitial	GB263_QPartFinal	GB264_QPartMedial	GB265_COMPARExceed	GB266_COMPARLoc	GB270_COMPARConjoin	GB273_COMPAROtherMarker	GB275_COMPDegreeBound	GB276_COMPDegreeFree	GB285_QPartVMorph	GB286_QVMorph	GB291_QTone	GB296_Ideophones	GB297_QVNotV	GB298_NEGAux	GB299_NEGPart	GB300_VSupplGive	GB301_Inclusory	GB302_PassiveFree	GB303_AntipassiveFree	GB304_PassiveA-ArgOvert	GB305_PRORefl	GB306_PROReciproc	GB309_MultiplePastFuture	GB312_MoodBoundV	GB313_PROPoss	GB314_AUGgender	GB315_DIMGender	GB316_SingularFree	GB317_DualFree	GB318_PluralFree	GB319_TrialFree	GB320_PaucalFree	GB321_GenderUnpredict	GB322_EvidSense	GB323_EvidIndirect	GB324_QV	GB325_QCountMass	GB326_QInSitu	GB327_RELPost	GB328_RELPre	GB329_RELInternalHead	GB330_RELCorr	GB331_RELAdjoined	GB333_NUMDecimal	GB334_NUMQuinary	GB335_NUMVigesimal	GB336_NUMBodyTally	GB400_PersonNeutralized	GB401_PatientLabile	GB402_VSupplSee	GB403_VSupplCome	GB408_Accusative	GB409_Ergative	GB410_NeutralAlign	GB415_PRO2PPoliteness	GB421_ComplThinkKnowPre	GB422_ComplThinkKnowPost	GB430_POSSPfxPosr	GB431_POSSPfxPosd	GB432_POSSSfxPosr	GB433_POSSSfxPosd	GB519_MoodAuxPart	GB520_AspectAuxPart	GB521_TenseAuxPart	GB522_PRODrop
shor1247	Shor	52.3261	88.4344	Eurasia	Turkic	0	0	0	0	1	1		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	3	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0			1		0	1	0	0	1	1		1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0			0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0		0	0		0	1	0	0				1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1			0	0	0	1	0	0	0	0				1	0	1	0			0	0	1	1	0	0	0	1
shos1248	Shoshoni	41.0	-116.0	North America	Uto-Aztecan	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	1		0	1	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0		0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0		0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1
shua1257	Shuar	-3.45136	-78.1892	South America	Chicham		0		0	1	2	0	1	0	0	0	1	0	0	0	0		0	0	0	0		1	1	0	0	0	0	0	0	1	3	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1		1	1	1				1	1	1	0	1		1	1	1				1		0	1	0	0	1	1	1	1	0	0	1	0				1		1	1	0	0	1			0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1								0	0	0	0							0	1	0	1	0	0	0		0				0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0			1	0		0				0	0	0				1	0	1	0	0	0	0	0	0	1				1
shwe1236	Shwe Palaung	23.6729	97.7972	Eurasia	Austroasiatic	0	0	0	0	3	2	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0		0	0	0	0	1			2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0		1	1	0	1	1	1	0	0		0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	2	0	0	0		1	1					0	0	0	1	1				1	0	0	0	0	0		0	0	1	0					1	0	0	0		0	0	0	0	1	0	0	0	0	0	0	0	0	1			1		1	0	0	0	0	1	0	0	0	0	1	0	0	0					0	0	1	1
siam1242	Siamou	10.998	-4.92143	Africa	Siamou	1	0	1	1	2	1			0	0	0				0	0	0	0	0		0	1			0	0	0	0		0	1	1			0	0	0	0	0	1	0	1	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	1							0			0	1	0	0	1	1	0	1	1	0	1	1		0	0	0	1		0					1	0	0	1	0	0	0	0	0	0	0	1		0	2	0	0	0								0	0	0	1	0	0	1	0	0	0	0	0	0	0		0	0	1	0		0	0	0	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	1	0																						
siar1238	Siar-Lak	-4.62059	152.892	Papunesia	Austronesian	1		1	0	1	3	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1		1	0	0	0		0	1	1	3	1		0	0	0		1	0	1	1		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0			0	1	0	1	0	0	1				1			0		0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0		0	0	1	0	1	1	0																																																																																												
siaw1243	Siawi	-4.05312	141.42	Papunesia	Amto-Musan	0	0	0	0	3	1			1	0	0					0	0	0	0	1					0	0	0	0	0	0	0	1		0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0				0	0	0	1	1	0	1	0					0	0	1	0	1	0	0	1	0	1		0	1	0	0	1			0	1	0	1						1	1	1			1	0	1	0	0		0	0	0			0	0			0	3	0	0	0								0	0	0	1	0							0	1	0		0	0	0	1							1	1	1	0	0	0	0	0	0	0	0			0								1	1	0	0					1	0	0				0	0	1	0				1
sibe1251	Siberian Evenki	61.972	94.689	Eurasia	Tungusic	0	0	0	0	1	1		1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	3	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0			0		0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1		1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
sich1238	Sichuan Yi	28.1947	102.121	Eurasia	Sino-Tibetan	1	1	0	1	2	2	0	0	0	0	1	0	0	0	0		0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0		1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	1	2	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1				1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1
sici1248	Sicilian	37.5735	14.0414	Eurasia	Indo-European	1	1	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0		1		1	0	0	0	0	0	1	3	0	0	0	1	0	0	1			1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0		0	1			1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0				0	0	0	1	1	1	0	1	1	1	1	1	1	3	0	0	0	1	1	1	0	0	0	0		0	0	0	0	0	1	0	0	0	1	0	0	0		0	0	1	1	0	0	0	0	1		1	1	1	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	1	0	0	0	0		1	1	1	0	0		1	0	0	0	0	0	0	0	0	1
sici1249	Sìcìté Sénoufo	11.1789	-5.28932	Africa	Atlantic-Congo	1	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0		1	0	1									0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	1		0	0	0	1	0	0	0	0	0	0		0	0	0	1	0	0	1	1			1	0						0	0					0			0	0		0	1	1	0	0	1	1				2	0	0	0	2		0	0	0	1	0	0	0	0	1	0							0	0	0	0	0	0	1	0	0				0	0	1	0	0			0	0	0	0	0		0	0	0	0	0							0		0	0		0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	
sida1246	Sidamo	6.74176	38.3729	Africa	Afro-Asiatic	0	0	0	0	1	1		1	0	1	0	1	0	0	0			1	0	1		1	1	1		0	0	0	0	0	1	3	0	0	1	1	1	1	0	0	1	1		0	0	0	1	1	0	1	0	1	0					1		0	1					1	0	0		1			1	1				1	0	0	1	0	0	1	1	1		1		1	1	1	1	0	0	1		1	1	0	1		1	0	0	0	1	1			0	1				0	1	0	0	1	3							1	0	0	0	0	1	0	0	0	1	0	0	0																																																							
siee1239	Sie	-18.8181	169.166	Papunesia	Austronesian	0	0	1		2	3	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1					0	0	1	2	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0			0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1		1	0		0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0		1	1	0	1	1	0	1	1		1				0	1			1			0	0	0	1	0			0	0	1	1	1	0	0	0	0	1	0		0			1	0	1	0	0	0	0	0	1	1	0			1	0	0	0	0	1		0	0	1	0	0	1				1
sier1248	Sierra Negra Nahuatl	18.45	-96.9	North America	Uto-Aztecan	1	0	1	0	1	1		0	0	0	0	1	0	0	0	1		1	0	1		1	1		0	0	0	0	0	0	1		0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1		1	0	1	0	1			1	1	1	1	0						0		0	1		0	2	1	0	0			1	0	1	0			1		0	0			1	0	1	1	1	0	0	0	0	0	0	1	1		1	1		0	1	0	0	0	1		1	0	0	0	0		0	1	0	0							0	0	0		0	0	1			0	0	0	0	0		1	0	0	0	1	0	1	0	0	0			0	1	0						0	0	1	0	0	1		1	0	0	1	1				1		1	1			1
sier1250	Sierra de Juárez Zapotec	17.4219	-96.6191	North America	Otomanguean	0	0	0	0	1	2		1	1	0	0	1	0	1	0	0		0	0	0		1	0	0					0	0	1	2		0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1			0	0	1	1	1	0	2	1	0	0	1	1	0	0	1	1		1	0	0	0	0	0		1	0	0			0	0	0	0	0	0	1	0	0	0	1			2	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0							0	0	0		0	0	1	1		0	0	0	1	1	0	0	1		0	0	0	1	0	0				0		0	1	0	0	0	1					0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
sika1261	Sikaiana	-8.378194	162.72952	Papunesia	Austronesian	1		1	0	2	2	0		1	0	1	1	0	0	0	0	0	0	0	0		1	0	1	0	0	0	0	1	0	1	3	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0			0	0	0	0		0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0		0	0	1	0	1			0	0	0	0	0	0	0	0	0	1			0	2	0	0	0	2	0	0			1	0		0				0	1	0	0	0	1	0	0	0		0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0			1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1		1	0	0	0	0	0	1	1	1	
siks1238	Siksika	49.0669	-113.109	North America	Algic	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1		1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0			1	0		0	1	0	1	0	0	1	0	0	1	1		0			1	0	0	0	1	0		0	0	0	0	0	0	1	0	1	0	1	0		0	0	1	0	0		3	0							0	0	0	0							0	1	0		0	0	0	0	0				0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1		0	0	0					0	0			0	0	1	0	0	0	0	1	0	0	0	0	0	1
siku1242	Sikule	2.69113	95.9636	Papunesia	Austronesian	1		1		3	2		0	1	0	0	1	0	0	0			0	0	1		1	1	1	0	0	0	0	1	0		2	1	0	0	1	0	0	1	0	1	0	0					0	1	0	1	0	0	0	0	0	0	0	0		0	0	0	0	0			1	0	0			1				0	1	0		1					1		0	0	1	0	1	1						1	0	1	1	1	0	0		0	0	0	0	0	0	0			0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0		0	0	1			0	0	0	1	0			0	0	0	0	0	0	0	0	0					0	1					1	0	0						1	0	1	0			0	0	0	1		1		0
sile1255	Sirva	-4.98243	145.225	Papunesia	Nuclear Trans New Guinea	1	0	0	1	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1			0	0	0	0		0	1	1	0	0	1	1	1		0	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0			0	0			0	0		0	0	0	1	1		0		0	1	0	0	1	1			0	1	0	0	1			0	1	1	1	0	0	1		0	0	0		0	0	0	0	0	0	1	0	0	0	2	0	0	0	2		0	0	0	1	1	0	0	0	1	0							0	0	0		0	0	1	0	0						1	1	1	0	0	0	0	0	0	0	0	0	0	0		1	1	0		0	0							0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1
simb1256	Simbo	-8.26947	156.541	Papunesia	Austronesian	1		1	0	1				1	0	0											1			0	0	0	0	0		1	2			0	1		0	1		1	1	1	0	0	0		0	0	0	0	1	0	0	0	1				1	0					1		1			1	1								0	2	1	0	0				0	0	0			1		0	0			1		1	1	0	0	0		0	0	0						1	0	2	0	0	0								1																1		0							0	0	1	0	0				0	0	0			0	0							1	0	0	0	0		0	0	0	1	1				0	0	0	1		1		1
sina1266	Sinaugoro	-9.79791	147.861	Papunesia	Austronesian	1	0	0	1	2	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0		0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1		0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0		1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1
sing1264	Northern Jinghpaw	27.296	95.606	Eurasia	Sino-Tibetan	1	0	0	1	3	1	0	1	1	0	0	1	0	0		0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0		1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	3	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1		0	0	0	0	0	0	1	1	0	1
sini1242	Sininkere	13.7206	-0.78772	Africa	Mande	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0		1	0	0	0	1	0	0		1		1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0		0	0		0	1	0	0	1	1		1	0	0	0	0		0	1	0		0	0	1	0	0	0	0	0	0		0	0	0	0	0	1	1	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0							0	0																																																							
sioo1240	Sio	-5.96037	147.353	Papunesia	Austronesian	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0		0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1		0	0	0			1	0	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0		0	0	0			0	2	0	0	0	2		0	0	0	1	0		0	0	1	0							0	0	0	1	0	0	1	0	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0			0	0	1	1	0	0	0	0	0	1	1	0	0		0	0	1	0	1		1	0	0	0	0	1	0	1	1	1
sira1267	Sirayaic	22.9777	120.315	Papunesia	Austronesian	0	0	0	0	1	2		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2			0	0	1	1	1	0	1	1	1	0	1		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1		1	1	0	0	1	0	0	2	1	0	0	1	1	0	0	0	1	0				0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	1	0	0	1	0	0	0	0	0	1							0	0	0	0	0	1	1	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1
siri1273	Sirionó	-15.5298	-63.9688	South America	Tupian	0	0	0	0		1	0	0	1	0	0	1	0	0	0	0		0	0	0	0				0	0	0	0		0	0	1	1	0			1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0			1	1	0	0		0			0	1	0		1		1	1	0	0	0	1		0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1		0	2	0	0	0			1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0		0	0	1	0	0	0	0	0	1	0		1	0	0	0	0	0	0	0	0	0	1	1	0		0	1		0	1	0	0	0	0	0	0		0	0	1	0	0	0			0	1	0	0	1	1	1	1
siri1274	Siriano	0.436515	-70.184	South America	Tucanoan		0		0	1	1			1	1	0	0	0	0	0	1		1	0	1			1	1	1	1	1	0	0	0		1	1	0	1	1			0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1			1		0			1			0	1			1		0		0			0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0				0	0	0	1			1	1					1	2	0	0	1			1					0	0	0	0	0							0	1	0		0	0	0			0	0					1				0	0	0	0	0	1	1	1	0		0	1	1								0				1	0	1	0					1					1
siro1249	Siroi	-5.52893	145.994	Papunesia	Nuclear Trans New Guinea	0	0	0	1			0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1		0	1	0	0		0	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1																																																																																												
sirz1237	Amuzgu-Shiri	42.171599	47.332115	Eurasia	Nakh-Daghestanian	0	0	0	0	1	1		1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0				1	1	0	1	0	0	3	1	1	1	1	1	0	1		1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0																		
sisi1250	Sisiqa	-7.0	156.83	Papunesia	Austronesian	1		0	1	1	2	0		1	0	0	1	0	0	0	0		0	0	0									0	0	1		1	1	0	0	0	0	1		1	1		0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0		1		1		0	1		1	0	0	1					0				0	2	0	1	0			1	0	1	1	1	0		0	0		0		1	0	1																																																																																														
situ1238	Situ	31.590536	102.660664	Eurasia	Sino-Tibetan	0	0	0	1	2	3	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1		1	1	0	0	1	0	0	0	0	1	1		0	0	1	0	0	1	1	1		0	1	0	1	1	1	1	0	1	0	0	0	1	1			1	1	1	0	0	0	1	1	1	0	1		1	0	0	0	1		1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1		1		1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	2	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0		1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
sius1254	Siuslaw	42.5111	-124.379	North America	Siuslaw	0	0	0	0			0		1	0	1	0	0	0	0	0	0	0	0	0		0	1	1	0	0	0	0	0	0	0	3	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0		0	0	0	0	0	0	0			0	3				1	1	0	1	1	1		0	1	0	0				1		1		0	0	0		0	0	0	0	1	1	0	1	1	0	3	0	0	0		1	0	0	0	0	0			0	1		1	0	0	0	0	0	0	0	0	0		0	1	0		0	0		1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					1	1	0	0	0	0	0	0	1	1	0	0			0	0	1	1	1	1	0	1
siwa1245	Siwai	-6.6429	155.452	Papunesia	South Bougainville	1		1	1			0	0	1	1	0	0	0	0	0	0	0	0	1	1		1	0	0	1	0	1	0	1	1	1		0	0	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	1	0				0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0		1	1	0	0	0	1	1	1	1	0	1	0																																																																																													
siwi1239	Siwi	29.200415	25.519627	Africa	Afro-Asiatic	0	0	0	0	1	1		0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	2	0		0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1				0	0	0				0	0	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	1	2	1	0	1	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0		1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0																		
